mode,max_score,lambda_blend,shared_lambda,classifier_power,prior_power,dixon_rho,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
dixon_bivar_expected_awmae,4,0.75,0.0,1.75,0.0,0.15,3.0455177609195436,1.031987814166032,0.10478547854785479,0.603071845646103,0.19497334348819498
dixon_bivar_expected_awmae,4,0.5,0.03,1.75,0.25,0.05,3.045585708388078,1.0326542269611576,0.10986290936785986,0.6017390200558518,0.20055851739020056
dixon_bivar_expected_awmae,4,1.0,0.06,1.75,0.0,0.15,3.045626904708292,1.0321782178217822,0.10376999238385377,0.6028179741051028,0.19421172886519422
dixon_bivar_expected_awmae,4,0.0,0.03,1.75,0.0,-0.15,3.0457175669159073,1.031956080223407,0.10713379030210714,0.6001523229246002,0.20182787509520184
dixon_bivar_expected_awmae,4,0.5,0.0,1.75,0.0,-0.15,3.045746225457114,1.02995684183803,0.1063087077938563,0.6008504696623509,0.1987179487179487
dixon_bivar_expected_awmae,4,1.0,0.03,1.75,0.0,0.0,3.0458650330712764,1.0314483371414065,0.10491241431835491,0.6023102310231023,0.19605229753744605
dixon_bivar_expected_awmae,4,0.0,0.06,1.75,0.25,0.05,3.0459018657548316,1.0336697131251587,0.11252856054836252,0.6001523229246002,0.20322416857070322
dixon_bivar_expected_awmae,5,0.0,0.1,1.75,0.25,0.05,3.045933328644504,1.0314166031987815,0.11246509266311247,0.6003427265803504,0.2025260218329525
dixon_bivar_expected_awmae,4,0.5,0.06,1.75,0.25,0.15,3.045958043174651,1.033987052551409,0.1091012947448591,0.602056359482102,0.20043158161970043
dixon_bivar_expected_awmae,4,1.0,0.0,1.75,0.0,-0.1,3.0459958737423753,1.0317339426250318,0.10522975374460523,0.6024371667936025,0.197004315816197
dixon_bivar_expected_awmae,5,0.0,0.15,1.75,0.25,0.15,3.046006037238084,1.0323368875349073,0.11233815689261234,0.6006600660066007,0.2018913429804519
dixon_bivar_expected_awmae,4,0.5,0.03,1.75,0.25,0.15,3.046022255561589,1.033955318608784,0.10922823051535922,0.6023102310231023,0.19960649911144962
dixon_bivar_expected_awmae,5,0.5,0.0,1.75,0.25,-0.05,3.0460411869208195,1.0294490987560294,0.10903782685960904,0.6011678090886011,0.19935262757044936
dixon_bivar_expected_awmae,5,0.0,0.0,1.75,0.25,-0.1,3.0460503862407586,1.0304963188626555,0.11221122112211221,0.6004061944656004,0.20227215029195228
dixon_bivar_expected_awmae,4,1.0,0.0,1.75,0.0,-0.05,3.0460509823245343,1.0314483371414065,0.10548362528560548,0.6024371667936025,0.19687738004569688
dixon_bivar_expected_awmae,4,1.0,0.0,1.75,0.0,-0.15,3.0460881197365626,1.0315118050266565,0.10497588220360497,0.6023102310231023,0.19694084793094693
dixon_bivar_expected_awmae,4,0.5,0.06,1.75,0.0,0.05,3.046247163425715,1.0314800710840315,0.10592790048235592,0.6023102310231023,0.19852754506219852
dixon_bivar_expected_awmae,4,0.75,0.0,1.75,0.0,0.1,3.0462556889256924,1.0318608783955319,0.1051028179741051,0.6026910383346027,0.19535415079969534
dixon_bivar_expected_awmae,5,0.25,0.1,1.75,0.25,0.05,3.046329148417041,1.0306549885757808,0.11183041381061183,0.6004061944656004,0.20163747143945163
dixon_bivar_expected_awmae,4,0.25,0.03,1.75,0.0,-0.1,3.0463801473331373,1.0313214013709062,0.10643564356435643,0.6007235338918507,0.19966996699669967
dixon_bivar_expected_awmae,4,0.75,0.0,1.75,0.0,0.05,3.046430839079746,1.0318926123381569,0.10542015740035542,0.6024371667936025,0.1963061690784463
dixon_bivar_expected_awmae,4,0.25,0.0,1.75,0.25,0.05,3.0464929322341114,1.0334158415841583,0.11183041381061183,0.6016755521706016,0.20119319624270118
dixon_bivar_expected_awmae,4,1.0,0.03,1.75,0.0,0.1,3.0465704227087413,1.032876364559533,0.10408733181010409,0.6033257171871034,0.19522721502919524
dixon_bivar_expected_awmae,4,0.0,0.1,1.75,0.25,0.1,3.046576193014498,1.0342726580350343,0.11265549631886265,0.60008885503935,0.20303376491495304
dixon_bivar_expected_awmae,4,0.25,0.03,1.75,0.25,0.05,3.0466063787196833,1.0333206397562833,0.11227468900736227,0.6011678090886011,0.2018913429804519
dixon_bivar_expected_awmae,5,0.25,0.1,1.75,0.25,0.15,3.0466388027179327,1.031956080223407,0.11202081746636203,0.602056359482102,0.20106626047220105
dixon_bivar_expected_awmae,5,0.25,0.1,1.75,0.25,0.1,3.0467358465019108,1.0314166031987815,0.11221122112211221,0.6015486164001016,0.20176440720995176
dixon_bivar_expected_awmae,4,0.5,0.03,1.75,0.25,0.1,3.046772428334145,1.033860116780909,0.10935516628585935,0.6021832952526022,0.20005077430820006
dixon_bivar_expected_awmae,4,0.5,0.06,1.75,0.0,0.15,3.0468375486673325,1.0326224930185326,0.1051028179741051,0.6025006346788525,0.19694084793094693
dixon_bivar_expected_awmae,4,0.25,0.1,1.75,0.0,0.15,3.0469093855131404,1.0336379791825336,0.10465854277735466,0.602056359482102,0.1975120588981975
dixon_bivar_expected_awmae,4,0.5,0.0,1.75,0.25,0.05,3.0469347557439095,1.0334475755267833,0.1091012947448591,0.6021832952526022,0.1994160954556994
dixon_bivar_expected_awmae,5,0.5,0.1,1.75,0.25,0.1,3.0469514953298407,1.0313214013709062,0.10948210205635948,0.6017390200558518,0.2003046458492003
dixon_bivar_expected_awmae,4,0.5,0.03,1.75,0.0,-0.05,3.046985897659192,1.0308453922315308,0.10637217567910637,0.6012947448591013,0.1985910129474486
dixon_bivar_expected_awmae,5,0.0,0.0,1.75,0.25,-0.15,3.0470689130755546,1.0305915206905305,0.11151307438436152,0.5995811119573495,0.2022086824067022
dixon_bivar_expected_awmae,5,0.0,0.06,1.75,0.25,0.0,3.047107406096945,1.0315435389692815,0.11195734958111196,0.6002157908098502,0.20195481086570197
dixon_bivar_expected_awmae,4,1.0,0.06,1.75,0.0,0.05,3.047179459190806,1.0322099517644072,0.10453160700685453,0.6025006346788525,0.19567149022594568
dixon_bivar_expected_awmae,4,0.0,0.0,1.75,0.25,-0.05,3.0472318349663374,1.0332254379284083,0.11227468900736227,0.5998984513835999,0.20265295760345264
dixon_bivar_expected_awmae,5,0.0,0.03,1.75,0.25,-0.05,3.047246190779199,1.0311309977151562,0.11176694592536177,0.5998349834983498,0.20182787509520184
dixon_bivar_expected_awmae,4,0.0,0.1,1.75,0.0,0.05,3.0472950726444012,1.0333523736989083,0.10618177202335619,0.6008504696623509,0.20017771007870017
dixon_bivar_expected_awmae,4,0.25,0.06,1.75,0.0,0.05,3.0473553620887097,1.0331937039857833,0.10561056105610561,0.601992891596852,0.19846407717694847
dixon_bivar_expected_awmae,5,0.25,0.03,1.75,0.25,-0.1,3.0473702003817764,1.0306867225184058,0.11100533130236101,0.6002157908098502,0.20227215029195228
dixon_bivar_expected_awmae,4,0.5,0.06,1.75,0.0,0.1,3.0473860138836866,1.0320830159939072,0.10522975374460523,0.6018024879411018,0.19744859101294746
dixon_bivar_expected_awmae,4,0.25,0.03,1.75,0.25,0.15,3.0476035926866696,1.0345582635186596,0.11094186341711094,0.6017390200558518,0.20005077430820006
dixon_bivar_expected_awmae,4,0.5,0.03,1.75,0.0,0.0,3.0476036619915203,1.0318291444529069,0.10554709317085555,0.6021198273673521,0.19852754506219852
dixon_bivar_expected_awmae,4,0.5,0.03,1.75,0.0,0.05,3.047617573455172,1.031956080223407,0.10561056105610561,0.6022467631378522,0.19801980198019803
dixon_bivar_expected_awmae,4,0.75,0.0,1.75,0.0,0.0,3.0476445284529694,1.031956080223407,0.10561056105610561,0.6023102310231023,0.1968139121604468
dixon_bivar_expected_awmae,4,0.25,0.0,1.75,0.25,0.1,3.0476494548136244,1.0342409240924093,0.11164001015486164,0.6021198273673521,0.20093932470170095
dixon_bivar_expected_awmae,4,0.5,0.0,1.75,0.0,0.1,3.04768744658141,1.0323368875349073,0.10561056105610561,0.6025006346788525,0.197004315816197
dixon_bivar_expected_awmae,4,0.5,0.0,1.75,0.25,0.15,3.047730039201714,1.034018786494034,0.10865701954810866,0.602056359482102,0.1985910129474486
dixon_bivar_expected_awmae,5,0.0,0.1,1.75,0.25,0.15,3.0478308080197367,1.0334475755267833,0.11221122112211221,0.6017390200558518,0.20195481086570197
dixon_bivar_expected_awmae,4,0.25,0.06,1.75,0.0,0.15,3.0478628812324566,1.0337966488956587,0.10472201066260473,0.6022467631378522,0.1968139121604468
dixon_bivar_expected_awmae,4,0.0,0.03,1.75,0.0,-0.1,3.047895576409334,1.032908098502158,0.10694338664635694,0.6005331302361006,0.20119319624270118
dixon_bivar_expected_awmae,4,0.0,0.06,1.75,0.25,0.1,3.0479064093190322,1.0352564102564104,0.1124016247778624,0.6009139375476009,0.20303376491495304
dixon_bivar_expected_awmae,4,0.5,0.0,1.75,0.0,-0.05,3.047941836098465,1.0315118050266565,0.10567402894135568,0.6016755521706016,0.1978928662096979
dixon_bivar_expected_awmae,4,0.25,0.03,1.75,0.0,0.0,3.0479844281138995,1.0325272911906576,0.10618177202335619,0.6016755521706016,0.1990987560294491
dixon_bivar_expected_awmae,4,0.5,0.03,1.75,0.0,0.1,3.0480411007016257,1.0322416857070322,0.10522975374460523,0.6018024879411018,0.19694084793094693
dixon_bivar_expected_awmae,4,0.25,0.03,1.75,0.0,0.05,3.0481146035889073,1.0333523736989083,0.10599136836760599,0.6021832952526022,0.19903528814419905
dixon_bivar_expected_awmae,5,0.25,0.06,1.75,0.25,0.05,3.0481760650267335,1.0314483371414065,0.1117034780401117,0.6014851485148515,0.20132013201320131
dixon_bivar_expected_awmae,4,1.0,0.03,1.75,0.0,0.05,3.0481781695284855,1.0325590251332826,0.1045950748921046,0.6026910383346027,0.19586189388169586
dixon_bivar_expected_awmae,4,0.5,0.03,1.75,0.0,0.15,3.048211264288913,1.0326859609037826,0.10516628585935517,0.6024371667936025,0.19617923330794618
dixon_bivar_expected_awmae,5,0.5,0.06,1.75,0.25,0.15,3.048257736714884,1.0320512820512822,0.10922823051535922,0.6022467631378522,0.19916222391469915
dixon_bivar_expected_awmae,5,0.25,0.06,1.75,0.25,-0.05,3.0483260811790767,1.0309723280020309,0.11125920284336126,0.6001523229246002,0.20182787509520184
dixon_bivar_expected_awmae,4,0.0,0.0,1.75,0.25,0.0,3.048330462374864,1.0342091901497843,0.11183041381061183,0.6001523229246002,0.2023990860624524
dixon_bivar_expected_awmae,4,0.0,0.1,1.75,0.0,0.1,3.0484698402760295,1.034145722264534,0.10573749682660574,0.6013582127443513,0.19897182025894897
dixon_bivar_expected_awmae,4,1.0,0.0,1.75,0.0,0.05,3.0484953666757915,1.032939832444783,0.10446813912160446,0.6032622493018532,0.19535415079969534
dixon_bivar_expected_awmae,5,0.25,0.06,1.75,0.25,0.1,3.0485086602307763,1.0321464838791572,0.1118938816958619,0.6023102310231023,0.20151053566895152
dixon_bivar_expected_awmae,4,0.5,0.0,1.75,0.25,0.1,3.0485140332017915,1.0341774562071593,0.10872048743335871,0.6017390200558518,0.19897182025894897
dixon_bivar_expected_awmae,4,0.5,0.0,1.75,0.0,-0.1,3.0485414042614036,1.0311627316577812,0.10580096471185581,0.6011678090886011,0.1978928662096979
dixon_bivar_expected_awmae,4,0.0,0.03,1.75,0.25,0.1,3.048563310507986,1.0355420157400355,0.11214775323686214,0.6014216806296014,0.20265295760345264
dixon_bivar_expected_awmae,4,1.0,0.03,1.75,0.0,0.15,3.048572275969062,1.0331619700431582,0.10364305661335364,0.603071845646103,0.19357705001269357
dixon_bivar_expected_awmae,5,0.5,0.0,1.75,0.25,0.0,3.0485913770422193,1.031004061944656,0.10853008377760853,0.6018024879411018,0.1990987560294491
dixon_bivar_expected_awmae,4,0.25,0.0,1.75,0.0,-0.05,3.048622221690051,1.0326859609037826,0.10586443259710586,0.6014851485148515,0.19878141660319879
dixon_bivar_expected_awmae,4,0.0,0.06,1.75,0.0,-0.05,3.048686594435968,1.0333523736989083,0.10687991876110688,0.6002792586951002,0.2006219852754506
dixon_bivar_expected_awmae,5,0.25,0.03,1.75,0.25,-0.05,3.0487485599445394,1.0313214013709062,0.11119573495811119,0.6004061944656004,0.2018913429804519
dixon_bivar_expected_awmae,4,0.0,0.06,1.75,0.25,0.15,3.048761501842685,1.035954556994161,0.11202081746636203,0.6014216806296014,0.20227215029195228
dixon_bivar_expected_awmae,4,0.25,0.0,1.75,0.0,-0.15,3.0488408385908192,1.0318608783955319,0.10592790048235592,0.6005331302361006,0.1994160954556994
dixon_bivar_expected_awmae,4,0.0,0.0,1.75,0.25,0.05,3.049056598976622,1.03519294237116,0.11214775323686214,0.6009774054328509,0.2025260218329525
dixon_bivar_expected_awmae,5,0.0,0.1,1.75,0.25,0.1,3.049092196638475,1.0324638233054075,0.11227468900736227,0.6002792586951002,0.20163747143945163
dixon_bivar_expected_awmae,4,0.25,0.0,1.75,0.25,0.15,3.0491241563045355,1.034907336887535,0.11094186341711094,0.6017390200558518,0.19954303122619954
dixon_bivar_expected_awmae,5,0.5,0.1,1.75,0.25,0.15,3.0491798693498695,1.0323686214775323,0.10922823051535922,0.601992891596852,0.19973343488194972
dixon_bivar_expected_awmae,5,0.5,0.06,1.75,0.25,0.05,3.049182836616235,1.0312579334856562,0.10903782685960904,0.6015486164001016,0.1997969027671998
dixon_bivar_expected_awmae,4,1.0,0.0,1.75,0.0,0.0,3.0492299609791638,1.0323368875349073,0.1052932216298553,0.6024371667936025,0.19617923330794618
dixon_bivar_expected_awmae,4,0.0,0.06,1.75,0.0,0.0,3.0492746336583263,1.0337014470677837,0.10637217567910637,0.6008504696623509,0.1997969027671998
dixon_bivar_expected_awmae,4,0.25,0.06,1.75,0.0,0.1,3.0492885265000385,1.033955318608784,0.10522975374460523,0.6023102310231023,0.19795633409494795
dixon_bivar_expected_awmae,5,0.5,0.03,1.75,0.25,0.05,3.04934895705937,1.0317022086824068,0.1085935516628586,0.601929423711602,0.19890835237369892
dixon_bivar_expected_awmae,5,0.0,0.06,1.75,0.25,0.1,3.049356719698674,1.033003300330033,0.11227468900736227,0.6013582127443513,0.20182787509520184
dixon_bivar_expected_awmae,5,0.25,0.0,1.75,0.25,-0.1,3.049520077481509,1.0308771261741558,0.11075145976136075,0.6001523229246002,0.2013835998984514
dixon_bivar_expected_awmae,4,0.25,0.0,1.75,0.0,-0.1,3.0495528963129495,1.0324638233054075,0.10586443259710586,0.6010408733181011,0.19916222391469915
dixon_bivar_expected_awmae,4,0.25,0.03,1.75,0.0,-0.05,3.0496255913769654,1.0325907590759076,0.10580096471185581,0.6007870017771008,0.19928915968519928
dixon_bivar_expected_awmae,5,0.25,0.03,1.75,0.25,0.0,3.0496277543274126,1.0314800710840315,0.11094186341711094,0.6006600660066007,0.2006854531607007
dixon_bivar_expected_awmae,4,0.0,0.03,1.75,0.25,0.05,3.049815260581021,1.0348121350596597,0.11259202843361259,0.6002792586951002,0.20297029702970298
dixon_bivar_expected_awmae,5,0.5,0.03,1.75,0.25,0.15,3.04982915851908,1.0324638233054075,0.10853008377760853,0.6023102310231023,0.19833714140644834
dixon_bivar_expected_awmae,4,0.5,0.0,1.75,0.0,0.15,3.049940670863459,1.0327494287890326,0.1052932216298553,0.6022467631378522,0.19579842599644579
dixon_bivar_expected_awmae,4,1.0,0.0,1.75,0.0,0.1,3.0501105707518645,1.033923584666159,0.10376999238385377,0.6033257171871034,0.19471947194719472
dixon_bivar_expected_awmae,5,0.25,0.03,1.75,0.25,0.1,3.050157619776564,1.0324638233054075,0.11144960649911145,0.601992891596852,0.2006219852754506
dixon_bivar_expected_awmae,4,0.0,0.1,1.75,0.0,0.15,3.0502079838339284,1.0348121350596597,0.10592790048235592,0.6018024879411018,0.19865448083269865
dixon_bivar_expected_awmae,4,0.0,0.03,1.75,0.25,0.15,3.0503436685634537,1.0363670982482864,0.11176694592536177,0.6012947448591013,0.20151053566895152
dixon_bivar_expected_awmae,4,0.0,0.03,1.75,0.0,-0.05,3.050367636627228,1.033891850723534,0.1064991114496065,0.6008504696623509,0.19998730642294998
dixon_bivar_expected_awmae,4,0.25,0.0,1.75,0.0,0.0,3.0504204269915833,1.0334158415841583,0.10611830413810612,0.6021832952526022,0.19890835237369892
dixon_bivar_expected_awmae,5,0.5,0.06,1.75,0.25,0.1,3.0505701226472777,1.0322099517644072,0.10878395531860878,0.6017390200558518,0.19922569179994923
dixon_bivar_expected_awmae,4,0.0,0.0,1.75,0.0,-0.15,3.050590336149555,1.0331302361005332,0.1064991114496065,0.6002157908098502,0.2006219852754506
dixon_bivar_expected_awmae,5,0.25,0.06,1.75,0.25,0.0,3.0506944922971986,1.0317022086824068,0.11119573495811119,0.6001523229246002,0.20119319624270118
dixon_bivar_expected_awmae,5,0.0,0.0,1.75,0.25,-0.05,3.0510219534753036,1.0323051535922823,0.11157654226961157,0.6001523229246002,0.20125666412795126
dixon_bivar_expected_awmae,5,0.0,0.03,1.75,0.25,0.0,3.0510490731521496,1.0326224930185326,0.1117034780401117,0.6002792586951002,0.20176440720995176
dixon_bivar_expected_awmae,4,0.25,0.03,1.75,0.0,0.15,3.05120655539407,1.0345899974612847,0.1051028179741051,0.6023102310231023,0.19675044427519675
dixon_bivar_expected_awmae,5,0.25,0.15,1.75,0.0,-0.15,3.0512440545515265,1.0321464838791572,0.10497588220360497,0.6002157908098502,0.20214521452145215
dixon_bivar_expected_awmae,5,0.25,0.06,1.75,0.25,0.15,3.051256964963279,1.0328128966742829,0.11125920284336126,0.6016120842853516,0.19986037065244985
dixon_bivar_expected_awmae,5,0.0,0.06,1.75,0.25,0.15,3.0513297913373933,1.033923584666159,0.11183041381061183,0.6011043412033511,0.20112972835745113
dixon_bivar_expected_awmae,4,0.0,0.0,1.75,0.25,0.1,3.051345586903234,1.036018024879411,0.11208428535161208,0.6014216806296014,0.20201827875095202
dixon_bivar_expected_awmae,4,0.0,0.06,1.75,0.0,0.05,3.051447717369434,1.0345582635186596,0.10605483625285606,0.6010408733181011,0.19890835237369892
dixon_bivar_expected_awmae,5,0.25,0.0,1.75,0.25,0.05,3.0514579557664208,1.0325272911906576,0.11119573495811119,0.6021198273673521,0.20055851739020056
dixon_bivar_expected_awmae,5,0.5,0.0,1.75,0.25,0.1,3.0514894803999546,1.0323368875349073,0.10846661589235847,0.602056359482102,0.19808326986544808
dixon_bivar_expected_awmae,4,0.0,0.06,1.75,0.0,0.1,3.0514960498443338,1.03512947448591,0.10605483625285606,0.6018659558263518,0.19884488448844884
dixon_bivar_expected_awmae,4,0.5,0.0,1.75,0.0,0.0,3.0516102713458797,1.032971566387408,0.10554709317085555,0.601992891596852,0.19808326986544808
dixon_bivar_expected_awmae,5,0.25,0.0,1.75,0.25,-0.05,3.051660699980478,1.0315752729119065,0.11056105610561057,0.6002157908098502,0.2006854531607007
dixon_bivar_expected_awmae,5,0.25,0.03,1.75,0.25,0.15,3.051693703795632,1.032876364559533,0.11125920284336126,0.6018024879411018,0.19960649911144962
dixon_bivar_expected_awmae,5,0.25,0.03,1.75,0.25,0.05,3.0517041531442173,1.0324003554201573,0.11157654226961157,0.6016755521706016,0.20132013201320131
dixon_bivar_expected_awmae,5,0.5,0.0,1.75,0.25,0.05,3.051726269942823,1.0322734196496572,0.10802234069560802,0.6016755521706016,0.1982102056359482
dixon_bivar_expected_awmae,5,0.5,0.0,1.75,0.25,0.15,3.051806216945042,1.033035034272658,0.10783193703985783,0.6021832952526022,0.1975120588981975
dixon_bivar_expected_awmae,5,0.0,0.15,1.75,0.0,-0.15,3.0518844079661864,1.0335745112972836,0.10408733181010409,0.5997715156130998,0.20182787509520184
dixon_bivar_expected_awmae,5,0.0,0.15,1.75,0.0,-0.05,3.0520458400849493,1.0333206397562833,0.10491241431835491,0.6006600660066007,0.20176440720995176
dixon_bivar_expected_awmae,4,0.5,0.0,1.75,0.0,0.05,3.0520486042229487,1.0327811627316579,0.10580096471185581,0.601992891596852,0.19738512312769738
dixon_bivar_expected_awmae,4,0.0,0.0,1.75,0.0,-0.05,3.052062558666211,1.0342726580350343,0.1064991114496065,0.6007870017771008,0.19986037065244985
dixon_bivar_expected_awmae,5,0.25,0.0,1.75,0.25,0.0,3.0520714483210014,1.0323368875349073,0.11106879918761108,0.6013582127443513,0.20087585681645087
dixon_bivar_expected_awmae,5,0.0,0.03,1.75,0.25,0.1,3.052296107834817,1.033891850723534,0.11202081746636203,0.6015486164001016,0.20106626047220105
dixon_bivar_expected_awmae,4,0.25,0.0,1.75,0.0,0.05,3.05232891449487,1.034082254379284,0.10580096471185581,0.6021198273673521,0.1984006092916984
dixon_bivar_expected_awmae,5,0.5,0.15,1.75,0.0,-0.15,3.052364709133863,1.0318291444529069,0.10465854277735466,0.6008504696623509,0.2006219852754506
dixon_bivar_expected_awmae,4,0.0,0.03,1.75,0.0,0.05,3.0524247157749778,1.03506600660066,0.10618177202335619,0.6016120842853516,0.19865448083269865
dixon_bivar_expected_awmae,5,0.25,0.15,1.75,0.0,-0.1,3.0525351192567505,1.0325590251332826,0.10561056105610561,0.6007235338918507,0.2023990860624524
dixon_bivar_expected_awmae,4,0.25,0.03,1.75,0.0,0.1,3.0525637356154363,1.0348121350596597,0.10522975374460523,0.602056359482102,0.1977024625539477
dixon_bivar_expected_awmae,5,0.0,0.06,1.75,0.25,0.05,3.052576846732717,1.033003300330033,0.11202081746636203,0.6000253871541,0.20151053566895152
dixon_bivar_expected_awmae,5,0.25,0.0,1.75,0.25,0.1,3.0528419230228576,1.033098502157908,0.11094186341711094,0.6018659558263518,0.19954303122619954
dixon_bivar_expected_awmae,5,0.5,0.15,1.75,0.0,0.15,3.0528690795990028,1.0326859609037826,0.1033891850723534,0.601992891596852,0.1971947194719472
dixon_bivar_expected_awmae,5,0.5,0.03,1.75,0.25,0.1,3.052992700546081,1.0327494287890326,0.10814927646610815,0.6016755521706016,0.19833714140644834
dixon_bivar_expected_awmae,5,0.0,0.15,1.75,0.0,-0.1,3.0531790907574834,1.0336379791825336,0.10453160700685453,0.5998984513835999,0.2018913429804519
dixon_bivar_expected_awmae,4,0.0,0.0,1.75,0.0,-0.1,3.0532895926186736,1.034050520436659,0.1066895151053567,0.6002157908098502,0.20017771007870017
dixon_bivar_expected_awmae,5,0.5,0.15,1.75,0.0,0.0,3.0532917003003504,1.032876364559533,0.10402386392485402,0.6016755521706016,0.1994160954556994
dixon_bivar_expected_awmae,4,1.0,0.0,1.75,0.0,0.15,3.053308138563112,1.0346851992891597,0.10345265295760345,0.6028179741051028,0.19357705001269357
dixon_bivar_expected_awmae,4,0.0,0.0,1.75,0.0,0.0,3.053355848421939,1.03519294237116,0.10605483625285606,0.6013582127443513,0.19890835237369892
dixon_bivar_expected_awmae,4,0.0,0.0,1.75,0.25,0.15,3.0538274559257155,1.0368431073876618,0.11151307438436152,0.6010408733181011,0.20106626047220105
dixon_bivar_expected_awmae,5,0.75,0.15,1.75,0.0,-0.15,3.053827906076949,1.0323368875349073,0.10376999238385377,0.6009774054328509,0.19865448083269865
dixon_bivar_expected_awmae,5,0.5,0.15,1.75,0.0,0.1,3.054086732385706,1.032876364559533,0.10370652449860371,0.6016120842853516,0.19782939832444782
dixon_bivar_expected_awmae,5,0.0,0.15,1.75,0.0,0.0,3.0540870935181452,1.0337014470677837,0.10434120335110435,0.6005965981213506,0.2004950495049505
dixon_bivar_expected_awmae,4,0.25,0.0,1.75,0.0,0.1,3.054141392701914,1.03506600660066,0.10542015740035542,0.6021198273673521,0.19744859101294746
dixon_bivar_expected_awmae,5,0.5,0.15,1.75,0.0,-0.1,3.0543072206778445,1.0322734196496572,0.10396039603960396,0.6004696623508504,0.19916222391469915
dixon_bivar_expected_awmae,5,0.25,0.0,1.75,0.25,0.15,3.054323999677607,1.033828382838284,0.11094186341711094,0.6021198273673521,0.19954303122619954
dixon_bivar_expected_awmae,5,0.25,0.15,1.75,0.0,0.0,3.054335245245753,1.0333523736989083,0.1044046712363544,0.6006600660066007,0.20005077430820006
dixon_bivar_expected_awmae,5,0.0,0.15,1.75,0.0,0.05,3.054373017611394,1.0337014470677837,0.10402386392485402,0.6009774054328509,0.19960649911144962
dixon_bivar_expected_awmae,4,0.0,0.03,1.75,0.0,0.0,3.0544908836322726,1.03512947448591,0.10586443259710586,0.6007235338918507,0.1990987560294491
dixon_bivar_expected_awmae,5,0.25,0.15,1.75,0.0,-0.05,3.054564339870695,1.033035034272658,0.10491241431835491,0.6005965981213506,0.20087585681645087
dixon_bivar_expected_awmae,5,0.0,0.03,1.75,0.25,0.15,3.0547145583280266,1.03506600660066,0.11132267072861132,0.6012947448591013,0.2003046458492003
dixon_bivar_expected_awmae,5,0.0,0.0,1.75,0.25,0.0,3.054729361281442,1.0335427773546586,0.11125920284336126,0.6002157908098502,0.20112972835745113
dixon_bivar_expected_awmae,5,0.5,0.15,1.75,0.0,0.05,3.0547781024774485,1.0333523736989083,0.10351612084285351,0.6018024879411018,0.19852754506219852
dixon_bivar_expected_awmae,4,0.0,0.03,1.75,0.0,0.1,3.054782466925022,1.0354785478547854,0.10573749682660574,0.6014851485148515,0.19782939832444782
dixon_bivar_expected_awmae,5,0.5,0.15,1.75,0.0,-0.05,3.054803631699824,1.0327176948464076,0.1033891850723534,0.6005331302361006,0.19852754506219852
dixon_bivar_expected_awmae,5,0.0,0.0,1.75,0.25,0.05,3.0548501108657837,1.0344313277481594,0.11125920284336126,0.6012947448591013,0.2013835998984514
dixon_bivar_expected_awmae,5,0.25,0.15,1.75,0.0,0.05,3.054885354620248,1.0337331810104087,0.10421426758060422,0.6012312769738513,0.19966996699669967
dixon_bivar_expected_awmae,4,0.0,0.0,1.75,0.0,0.05,3.055185289780344,1.0358593551662858,0.10611830413810612,0.6018024879411018,0.19852754506219852
dixon_bivar_expected_awmae,4,0.25,0.0,1.75,0.0,0.15,3.055301796711436,1.0358276212236608,0.10516628585935517,0.6022467631378522,0.197004315816197
dixon_bivar_expected_awmae,5,0.0,0.15,1.75,0.0,0.15,3.055384928154163,1.035161208428535,0.10364305661335364,0.6021832952526022,0.19878141660319879
dixon_bivar_expected_awmae,5,0.75,0.15,1.75,0.0,0.0,3.0553887793485264,1.032971566387408,0.10364305661335364,0.601992891596852,0.19706778370144706
dixon_bivar_expected_awmae,4,0.0,0.06,1.75,0.0,0.15,3.055779401986413,1.0357958872810358,0.10561056105610561,0.6013582127443513,0.19738512312769738
dixon_bivar_expected_awmae,5,0.0,0.03,1.75,0.25,0.05,3.0559195544564446,1.0342091901497843,0.1117034780401117,0.6005331302361006,0.20119319624270118
dixon_bivar_expected_awmae,5,0.25,0.15,1.75,0.0,0.1,3.056423520498934,1.0348756029449098,0.10396039603960396,0.602056359482102,0.19960649911144962
dixon_bivar_expected_awmae,5,0.75,0.15,1.75,0.0,-0.05,3.0564797674530286,1.033098502157908,0.10364305661335364,0.6016755521706016,0.19738512312769738
dixon_bivar_expected_awmae,4,0.0,0.03,1.75,0.0,0.15,3.0567137741769033,1.0363670982482864,0.10535668951510535,0.6014851485148515,0.1968139121604468
dixon_bivar_expected_awmae,5,0.0,0.0,1.75,0.25,0.1,3.0567889094257574,1.0353198781416604,0.11106879918761108,0.6014851485148515,0.20017771007870017
dixon_bivar_expected_awmae,5,0.75,0.15,1.75,0.0,-0.1,3.057664861586158,1.0331619700431582,0.10376999238385377,0.6007870017771008,0.19795633409494795
dixon_bivar_expected_awmae,5,0.0,0.0,1.75,0.25,0.15,3.057908563001347,1.0357324193957858,0.11081492764661081,0.6013582127443513,0.19935262757044936
dixon_bivar_expected_awmae,5,0.25,0.15,1.75,0.0,0.15,3.0579147097112926,1.0348438690022848,0.10345265295760345,0.6017390200558518,0.19814673775069816
dixon_bivar_expected_awmae,5,0.0,0.15,1.75,0.0,0.1,3.058190775241462,1.0352564102564104,0.10326224930185327,0.6011043412033511,0.19852754506219852
