mode,max_score,classifier_weight,gd_weight,prior_weight,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
classifier_aware,5,0.5,0.06,0.03,2.995425416657577,1.023038842345773,0.09869256156384869,0.5873952779893374,0.23051535922823052
classifier_aware,5,0.75,0.1,0.01,2.995436377707451,1.0266882457476516,0.09704239654734705,0.5922823051535923,0.2272150291952272
classifier_aware,5,0.5,0.06,0.0,2.9954825117591,1.0242764661081494,0.09831175425234831,0.5888550393500889,0.23026148768723026
classifier_aware,5,0.75,0.03,0.03,2.9956132631032144,1.0272277227722773,0.09793094694084793,0.5931708555470931,0.22873825844122875
classifier_aware,4,0.35,0.06,0.06,2.995635543668044,1.0178027418126427,0.10154861640010154,0.5791444529068291,0.2345138359989845
classifier_aware,5,0.75,0.06,0.03,2.9958637119232354,1.026910383346027,0.0978040111703478,0.5925996445798426,0.22854785478547854
classifier_aware,4,0.35,0.03,0.0,2.9963508518692508,1.0211030718456462,0.10085046966235085,0.5833968012185834,0.2345138359989845
classifier_aware,5,0.5,0.06,0.01,2.996355973025306,1.0238956587966488,0.0985021579080985,0.5882838283828383,0.23026148768723026
classifier_aware,5,0.5,0.03,0.0,2.996846787853897,1.0257362274689008,0.09793094694084793,0.5895531860878396,0.23051535922823052
classifier_aware,5,0.35,0.0,0.03,2.9968508434103382,1.0216108149276466,0.09869256156384869,0.5826986544808327,0.2319116527037319
classifier_aware,5,0.75,0.1,0.0,2.9969531245813226,1.0274181264280273,0.09678852500634678,0.5925361766945926,0.22740543285097742
classifier_aware,4,0.75,0.0,0.0,2.9971454705239173,1.0282749428789033,0.0985021579080985,0.5929169840060929,0.2291825336379792
